r gen percentile mean
31 10 95 0.760319785212991
31 11 50 0.092290115534718
31 11 90 0.511411945317137
31 11 95 0.68009650254716
31 12 50 0.115449839643832
31 12 90 0.542154130672969
31 12 95 0.756339012877878
31 13 50 0.107429267926419
31 13 90 0.721284045690464
31 13 95 0.858357085770948
31 14 50 0.0794763679517845
31 14 90 0.641425613164113
31 14 95 0.825466355177438
31 15 50 0.0727500947889375
31 15 90 0.516683540004835
31 15 95 0.690243225363564
31 16 50 0.0955241595850671
31 16 90 0.573927404647688
31 16 95 0.676346417652538
31 17 50 0.119091518131748
31 17 90 0.717635249374699
31 17 95 0.79896168815173
31 18 50 0.165230746057891
31 18 90 0.646285623077903
31 18 95 0.775247213538479
31 19 50 0.16849153347243
31 19 90 0.676434717959486
31 19 95 0.760537549682286
31 20 50 0.101058210531687
31 20 90 0.49543473138541
31 20 95 0.684531318116199
31 21 50 0.209977937920166
31 21 90 0.571259863322975
31 21 95 0.650438984998501
32 0 50 0.0259037441581626
32 0 90 0.130766192889989
32 0 95 0.189946589591735
32 1 50 0.0445317963655247
32 1 90 0.241622255451774
32 1 95 0.378290616573199
32 2 50 0.0460626699925995
32 2 90 0.325616063728963
32 2 95 0.478401957038024
32 3 50 0.0454695955075741
32 3 90 0.362411393433643
32 3 95 0.533995443422575
32 4 50 0.0446589519675147
32 4 90 0.338914674435408
32 4 95 0.625798858743035
32 5 50 0.0427378289283492
32 5 90 0.356886501118543
32 5 95 0.65536075946687
32 6 50 0.0599427604134281
32 6 90 0.569525411181163
32 6 95 0.889497273138467
32 7 50 0.0626414354473169
32 7 90 0.452404585993499
32 7 95 0.747844563611886
32 8 50 0.0549658616682695
32 8 90 0.498386245095032
32 8 95 0.809978265986393
32 9 50 0.0466524122939979
32 9 90 0.416661854943909
32 9 95 0.647463876680828
32 10 50 0.0527899158790946
32 10 90 0.558831580251764
32 10 95 0.792315152463769
32 11 50 0.0726464878216039
32 11 90 0.727995797937674
32 11 95 0.841622450161271
32 12 50 0.0619422566257911
32 12 90 0.549612699846754
32 12 95 0.731293381621733
32 13 50 0.0704697776791649
32 13 90 0.641480703776899
32 13 95 0.801753473798618
32 14 50 0.111692917541408
32 14 90 0.812964124046748
32 14 95 0.91999898643668
32 15 50 0.100827071658232
32 15 90 0.862872754206305
32 15 95 0.93684469258718
32 16 50 0.307827043947737
32 16 90 0.788581759929074
32 16 95 0.834626872579175
32 17 50 0.0950708648077069
32 17 90 0.439742814262123
32 17 95 0.542567998979603
32 18 50 NA
32 18 90 NA
32 18 95 NA
32 19 50 0.211134365533511
32 19 90 0.619653266176054
32 19 95 0.67964461341781
32 20 50 0.43322014642284
32 20 90 0.6436622690194
32 20 95 0.686171397826945
32 21 50 0.23960151015005
32 21 90 0.518421357861038
32 21 95 0.553126759455866
33 0 50 0.028372876941971
33 0 90 0.123843856930365
33 0 95 0.185514678337691
33 1 50 0.046307464818423
33 1 90 0.249335217458561
33 1 95 0.358654829664378
33 2 50 0.045525575335659
33 2 90 0.293529119228805
33 2 95 0.414584606919552
33 3 50 0.0461237462012057
33 3 90 0.306106405400645
33 3 95 0.499179142976354
33 4 50 0.0460606750341237
33 4 90 0.350958122423411
33 4 95 0.558900757153096
33 5 50 0.0580088754341472
33 5 90 0.384868240660435
33 5 95 0.632308457624284
33 6 50 0.0651073099764461
33 6 90 0.501012839158385
33 6 95 0.75890384181025
33 7 50 0.0642116842473811
33 7 90 0.495012219122191
33 7 95 0.745669765073427
33 8 50 0.0686218047980831
33 8 90 0.468527287172484
33 8 95 0.753360726296017
33 9 50 0.0708996133811141
33 9 90 0.486566802629383
33 9 95 0.760193008954198
33 10 50 0.0628538740982374
33 10 90 0.504377198210644
33 10 95 0.705223537390131
33 11 50 0.0718993331013611
33 11 90 0.588195205653165
33 11 95 0.756543655473885
33 12 50 0.070646076668716
33 12 90 0.693354499835397
33 12 95 0.846810211325359
33 13 50 0.128001323458196
33 13 90 0.767410555727953
33 13 95 0.888219638151703
33 14 50 0.19866483492201
33 14 90 0.743548110276251
33 14 95 0.884949505995363
33 15 50 0.0880040367101028
33 15 90 0.639298620663818
33 15 95 0.748821278802452
33 16 50 0.123436115395138
33 16 90 0.542968809512927
33 16 95 0.667465906007572
33 17 50 0.0735695041667809
33 17 90 0.551006831493895
33 17 95 0.662447284203421
33 18 50 0.0812447901611477
33 18 90 0.576642351308755
33 18 95 0.707363842868484
33 19 50 0.129769267018122
33 19 90 0.587255936890393
33 19 95 0.669027281567979
33 20 50 0.0956593143226374
33 20 90 0.375167955182553
33 20 95 0.481543965904098
33 21 50 0.103014969053734
33 21 90 0.481827610836084
33 21 95 0.576280856977461
34 0 50 0.0253935956709374
34 0 90 0.123371157278546
34 0 95 0.18669047116783
34 1 50 0.0478936415583988
34 1 90 0.267874655182839
34 1 95 0.380362348136731
34 2 50 0.0473422930805197
34 2 90 0.299335710850105
34 2 95 0.470740222332877
34 3 50 0.0425463893096138
34 3 90 0.316792546884921
34 3 95 0.473834155363781
34 4 50 0.0516947486122942
34 4 90 0.378330259996282
34 4 95 0.570622143818522
34 5 50 0.0562266329895071
34 5 90 0.417748273418439
34 5 95 0.667065030485153
34 6 50 0.0712791602041381
34 6 90 0.616895101359691
34 6 95 0.859973487621196
34 7 50 0.123502332449563
34 7 90 0.655748731380441
34 7 95 0.88981349621535
34 8 50 0.0764563967648405
34 8 90 0.584604708006355
34 8 95 0.858567632743161
34 9 50 0.0742770289049971
34 9 90 0.699583352623382
34 9 95 0.898249062573811
34 10 50 0.0514974647570991
34 10 90 0.543674204709506
34 10 95 0.747317133706936
34 11 50 0.0870897619959737
34 11 90 0.771811049645802
34 11 95 0.875271290627216
34 12 50 0.215986762814401
34 12 90 0.768473806502646
34 12 95 0.864570832961851
34 13 50 0.123741425713638
34 13 90 0.739989784786179
34 13 95 0.885747415274858
34 14 50 0.137206584735773
34 14 90 0.612699825787052
34 14 95 0.708811011778449
34 15 50 0.0944871662366201
34 15 90 0.76084455768753
34 15 95 0.838833716468687
34 16 50 0.116857654116172
34 16 90 0.703597462432349
34 16 95 0.784895871434058
34 17 50 0.0981280550431008
34 17 90 0.609726823258254
34 17 95 0.692498353096179
34 18 50 0.135257991723304
34 18 90 0.799860382135924
34 18 95 0.867027636106583
34 19 50 0.138240606128357
34 19 90 0.656787173573604
34 19 95 0.746314207832423
34 20 50 0.259330110325019
34 20 90 0.632953343765106
34 20 95 0.703456015055229
34 21 50 0.117994061563689
34 21 90 0.65820453993103
34 21 95 0.735619363982609
35 0 50 0.026631869061397
35 0 90 0.132381685904954
35 0 95 0.195505886666134
35 1 50 0.041175534482381
35 1 90 0.226561913976399
35 1 95 0.347904045719191
35 2 50 0.0529612135162536
35 2 90 0.330782045219554
35 2 95 0.499049462300946
35 3 50 0.072808593292087
35 3 90 0.46268548703456
35 3 95 0.693207481856378
35 4 50 0.06559984460358
35 4 90 0.407179761410593
35 4 95 0.65880495840391
35 5 50 0.0571533271457134
35 5 90 0.435638289641614
35 5 95 0.69365741890043
35 6 50 0.0731615285036983
35 6 90 0.412759227303055
35 6 95 0.677897791663586
35 7 50 0.0732101764817262
35 7 90 0.423068053157476
35 7 95 0.66863171860206
35 8 50 0.0800266451709938
35 8 90 0.564338001543638
35 8 95 0.777898194470184
35 9 50 0.0591787322727725
35 9 90 0.455180105224952
35 9 95 0.708196307149031
35 10 50 0.0653248457016839
35 10 90 0.586676378522603
35 10 95 0.76443036568126
35 11 50 0.0735059098669922
35 11 90 0.654271784450261
35 11 95 0.886577964519141
35 12 50 0.0732251184860835
35 12 90 0.757094399895117
35 12 95 0.868146966441915
35 13 50 0.0655850893553526
35 13 90 0.658678974729844
35 13 95 0.767442875815003
35 14 50 0.0720842048867213
35 14 90 0.758742118388858
35 14 95 0.932249579124579
35 15 50 0.0858617331371908
35 15 90 0.842220058855142
35 15 95 0.934607796717172
35 16 50 0.0787256361344093
35 16 90 0.454519497369971
35 16 95 0.646339748031942
35 17 50 0.136388278278822
35 17 90 0.625322315450545
35 17 95 0.794147416489765
35 18 50 0.105192924469779
35 18 90 0.649688914706913
35 18 95 0.738047014074755
35 19 50 0.127732975854779
35 19 90 0.614427953815826
35 19 95 0.775952776088645
35 20 50 0.161456729890319
35 20 90 0.401052132185286
35 20 95 0.466947748829663
35 21 50 0.159257451749041
35 21 90 0.477819366526699
35 21 95 0.572870310498433
36 0 50 0.027393574324705
36 0 90 0.128579431044471
36 0 95 0.188599370900604
36 1 50 0.0402579145792678
36 1 90 0.269689177630423
36 1 95 0.421969513425559
36 2 50 0.0472000674679787
36 2 90 0.337146906063085
36 2 95 0.536588447340937
36 3 50 0.0514281411531931
36 3 90 0.483905534037113
36 3 95 0.72849077937291
36 4 50 0.0388801741585776
36 4 90 0.478978430768292
36 4 95 0.711716258206568
36 5 50 0.0501836770019315
36 5 90 0.431174432882507
36 5 95 0.77397937524292
36 6 50 0.0714332355155661
36 6 90 0.621175797334024
36 6 95 0.846149530724194
36 7 50 0.0579715752453465
36 7 90 0.571671307266417
36 7 95 0.742341706167151
36 8 50 0.067263705538248
36 8 90 0.641081559372001
36 8 95 0.792553929466523
36 9 50 0.0432715668121258
36 9 90 0.782477409099852
36 9 95 0.897518784083682
36 10 50 0.0429316349254261
36 10 90 0.600643139587928
36 10 95 0.787639247064234
36 11 50 0.0841585893532786
36 11 90 0.774327261688758
36 11 95 0.854276388815862
36 12 50 0.182655534403646
36 12 90 0.782440456859962
36 12 95 0.840998584748585
36 13 50 0.130552078720115
36 13 90 0.782517557735162
36 13 95 0.861154493013911
36 14 50 0.179297624961454
36 14 90 0.637762434519262
36 14 95 0.728367180205415
36 15 50 0.229130855028865
36 15 90 0.513039456001325
36 15 95 0.555733718993704
36 16 50 0.0973296737715277
36 16 90 0.30855952175866
36 16 95 0.351934386336598
36 17 50 0.169604760410707
36 17 90 0.448502295068396
36 17 95 0.492307166417055
36 18 50 NA
36 18 90 NA
36 18 95 NA
36 19 50 NA
36 19 90 NA
36 19 95 NA
36 20 50 NA
36 20 90 NA
36 20 95 NA
36 21 50 NA
36 21 90 NA
36 21 95 NA
37 0 50 0.0247129892680855
37 0 90 0.127739356578247
37 0 95 0.187347212726909
37 1 50 0.0403501221756298
37 1 90 0.233088882140298
37 1 95 0.33591401906744
37 2 50 0.043726719289968
37 2 90 0.26699684216454
37 2 95 0.419684131082577
37 3 50 0.0555740702190923
37 3 90 0.330778580260115
37 3 95 0.531827018093773
37 4 50 0.0419491931447972
37 4 90 0.303946427095526
37 4 95 0.499460283514336
37 5 50 0.0509539584838207
37 5 90 0.399730967116724
37 5 95 0.592119492298166
37 6 50 0.0729385249600229
37 6 90 0.455941869221154
37 6 95 0.686028702193184
37 7 50 0.0568625251550696
37 7 90 0.490538395916812
37 7 95 0.699943418564624
37 8 50 0.0740917767755462
37 8 90 0.448730246914126
37 8 95 0.68180037453612
37 9 50 0.069230971431164
37 9 90 0.4804333493873
37 9 95 0.788309391736583
37 10 50 0.05940357083978
37 10 90 0.639069974438846
37 10 95 0.890136408730158
37 11 50 0.0643323507293645
37 11 90 0.674639510147504
37 11 95 0.850649579207904
37 12 50 0.0792256064720814
37 12 90 0.663179782161785
37 12 95 0.877166123528931
37 13 50 0.133494995035063
37 13 90 0.689494118354413
37 13 95 0.805883811858076
37 14 50 0.0752964174163157
37 14 90 0.678072338866377
37 14 95 0.777592955784092
37 15 50 0.166949882679514
37 15 90 0.588150279630126
37 15 95 0.763917517089638
37 16 50 0.12171837370654
37 16 90 0.645035419760625
37 16 95 0.81567360739629
37 17 50 0.161631101598207
37 17 90 0.647262333756546
37 17 95 0.7509717349678
37 18 50 0.08328713885064
37 18 90 0.572616033778581
37 18 95 0.689041951184294
37 19 50 0.0861071230112126
37 19 90 0.41131311237483
37 19 95 0.554251400845512
37 20 50 NA
37 20 90 NA
37 20 95 NA
37 21 50 0.0852405179098223
37 21 90 0.417965079906658
37 21 95 0.529741462571519
38 0 50 0.0277592141780103
38 0 90 0.134062511327715
38 0 95 0.196485193126714
38 1 50 0.0383275003209955
38 1 90 0.261543357565618
38 1 95 0.385079657746053
38 2 50 0.0440139716998444
38 2 90 0.33116508874768
38 2 95 0.527625101262366
38 3 50 0.0487358378408234
38 3 90 0.401898565712208
38 3 95 0.624944612352951
38 4 50 0.0526881636595259
38 4 90 0.414053151308445
38 4 95 0.609127552270711
38 5 50 0.0670257525876132
38 5 90 0.465319886685295
38 5 95 0.727717177577603
38 6 50 0.0663805839993592
38 6 90 0.594375683778714
38 6 95 0.894639103896908
38 7 50 0.0572305963964422
38 7 90 0.656803076432944
38 7 95 0.928121765010352
38 8 50 0.0501885873376861
38 8 90 0.482773843256569
38 8 95 0.753344519626032
38 9 50 0.0618325836146898
38 9 90 0.569174001534874
38 9 95 0.815004752192252
38 10 50 0.059931707513235
38 10 90 0.621160445403458
38 10 95 0.850525048622875
38 11 50 0.0560730192741607
38 11 90 0.630425001788668
38 11 95 0.84945693449698
38 12 50 0.0703321248433029
38 12 90 0.540475198485772
38 12 95 0.842572705469587
38 13 50 0.0538036015935128
38 13 90 0.668809030274112
38 13 95 0.825391533926091
38 14 50 0.0972426511677252
38 14 90 0.73933278153203
38 14 95 0.848460666317809
38 15 50 0.162566147929755
38 15 90 0.707614711017519
38 15 95 0.824452008904408
38 16 50 0.204082381646582
38 16 90 0.616106472339887
38 16 95 0.701269277928527
38 17 50 0.141276126478835
38 17 90 0.618205132930365
38 17 95 0.753070887445887
38 18 50 0.0642896228628662
38 18 90 0.383663298419276
38 18 95 0.484853029117405
38 19 50 0.21659766423581
38 19 90 0.504431289305399
38 19 95 0.574908414419016
38 20 50 0.139151822963416
38 20 90 0.529189644570879
38 20 95 0.629216470780569
38 21 50 NA
38 21 90 NA
38 21 95 NA
39 0 50 0.0276324416127414
39 0 90 0.136477450028845
39 0 95 0.202340734330914
39 1 50 0.0481256970980903
39 1 90 0.244227137196124
39 1 95 0.363548712701728
39 2 50 0.0500109222077186
39 2 90 0.331311753142375
39 2 95 0.541455232889981
39 3 50 0.0528092731861325
39 3 90 0.419887780617019
39 3 95 0.659633297861195
39 4 50 0.0674614898202359
39 4 90 0.447165171064123
39 4 95 0.703894133441049
39 5 50 0.0500967190045675
39 5 90 0.407155350077502
39 5 95 0.677496945864042
39 6 50 0.0640409307260422
39 6 90 0.470289618974467
39 6 95 0.752362055970518
39 7 50 0.0671935125060125
39 7 90 0.394236077002336
39 7 95 0.671302255046772
39 8 50 0.043720145882583
39 8 90 0.521308099134372
39 8 95 0.682601531723743
39 9 50 0.0547990728846772
39 9 90 0.499098313664011
39 9 95 0.692590673953408
39 10 50 0.047389396665288
39 10 90 0.485468242622554
39 10 95 0.803011937548686
39 11 50 0.066388920339172
39 11 90 0.613791252444695
39 11 95 0.835708023701445
39 12 50 0.0998511759357172
39 12 90 0.670037909979216
39 12 95 0.892994436763786
39 13 50 0.125498197863164
39 13 90 0.75351644681361
39 13 95 0.853795540652158
39 14 50 0.146113393071425
39 14 90 0.726364405106585
39 14 95 0.849672631573673
39 15 50 0.0934637179926048
39 15 90 0.611809893443864
39 15 95 0.785266612485391
39 16 50 0.162952354993965
39 16 90 0.671213727100076
39 16 95 0.742724377574921
39 17 50 0.113142563252212
39 17 90 0.525133587353942
39 17 95 0.719832129423099
39 18 50 0.0862506276067152
39 18 90 0.516123684001854
39 18 95 0.698065173931342
39 19 50 0.0850405801846905
39 19 90 0.58626132355299
39 19 95 0.674829247466309
39 20 50 0.121333799544195
39 20 90 0.407181856613908
39 20 95 0.458256552865655
39 21 50 0.193437310706985
39 21 90 0.707362992549209
39 21 95 0.846543792708329
40 0 50 0.0265559709114209
40 0 90 0.12966283643877
40 0 95 0.190834488976444
40 1 50 0.0476355187144859
40 1 90 0.270653511734074
40 1 95 0.388871848579942
40 2 50 0.0534244685669844
40 2 90 0.321260104536818
40 2 95 0.485032949712251
40 3 50 0.0514425599339571
40 3 90 0.380685139265266
40 3 95 0.587313597560345
40 4 50 0.0604244441301218
40 4 90 0.435819478493932
40 4 95 0.732445324549171
40 5 50 0.0613402040140505
40 5 90 0.555015908406886
40 5 95 0.880878493023142
40 6 50 0.0696074320801282
40 6 90 0.670426520819779
40 6 95 0.906970186286709
40 7 50 0.0616317343560944
40 7 90 0.567595940888317
40 7 95 0.852267942460231
40 8 50 0.0696131853773851
40 8 90 0.641372924660451
40 8 95 0.925301083975256
40 9 50 0.065165453814456
40 9 90 0.620381883130114
40 9 95 0.85290681734713
40 10 50 0.0727422528185088
40 10 90 0.682123326920525
40 10 95 0.860885628092105
40 11 50 0.0932071944881227
40 11 90 0.587400530025802
40 11 95 0.76694079661757
40 12 50 0.0631339299143415
40 12 90 0.578829147805241
40 12 95 0.767906910341121
40 13 50 0.0623805297928666
40 13 90 0.424624577975889
40 13 95 0.580351875367615
40 14 50 0.088557885933458
40 14 90 0.747003442678752
40 14 95 0.851036947873248
40 15 50 0.0819921560093633
40 15 90 0.641536275154528
40 15 95 0.812830508097368
40 16 50 0.0650405438294153
40 16 90 0.579337030927298
40 16 95 0.735805732292014
40 17 50 0.0905992108910991
40 17 90 0.626460616451218
40 17 95 0.715649988539599
40 18 50 0.0892039843923229
40 18 90 0.489872186579364
40 18 95 0.625592907968218
40 19 50 0.0802174965716813
40 19 90 0.561397048071924
40 19 95 0.7189390146831
40 20 50 0.0829613263774214
40 20 90 0.713674030218148
40 20 95 0.804134968381292
40 21 50 0.0999705592147975
40 21 90 0.539470945785722
40 21 95 0.71547464819261
41 0 50 0.0270413309600607
41 0 90 0.133388493170639
41 0 95 0.192361146356952
41 1 50 0.0424821684359896
41 1 90 0.253966662416011
41 1 95 0.394505330768097
41 2 50 0.0433535337160871
41 2 90 0.374605429292929
41 2 95 0.563103149581409
41 3 50 0.0457495477243436
41 3 90 0.463072205558106
41 3 95 0.704851736348447
41 4 50 0.0718207213466501
41 4 90 0.615510787632145
41 4 95 0.898711789379161
41 5 50 0.0517125361765935
41 5 90 0.554504942876107
41 5 95 0.853140583885069
41 6 50 0.0451679798816022
41 6 90 0.500448276116387
41 6 95 0.748428388657102
41 7 50 0.0594817069001852
41 7 90 0.555168839924527
41 7 95 0.841544370484588
41 8 50 0.0676387485225562
41 8 90 0.581282040094034
41 8 95 0.754893298633019
41 9 50 0.0569737206376941
41 9 90 0.578498626444598
41 9 95 0.815046097997322
41 10 50 0.0602528865775097
41 10 90 0.621677947634949
41 10 95 0.803663793166949
41 11 50 0.0418266299383059
41 11 90 0.510680739517529
41 11 95 0.767474164606033
41 12 50 0.0757084597565049
41 12 90 0.60444403070918
41 12 95 0.80335969575134
41 13 50 0.0556116335031734
41 13 90 0.483248309507618
41 13 95 0.785194511388315
41 14 50 0.0458864402780533
41 14 90 0.428371806075141
41 14 95 0.603681030978825
41 15 50 0.0788519183886016
41 15 90 0.747624150337966
41 15 95 0.8183132085306
41 16 50 0.055885720518939
41 16 90 0.653619205499443
41 16 95 0.79914806583244
41 17 50 0.0876589307480614
41 17 90 0.424662205161254
41 17 95 0.595124984493438
41 18 50 0.0974511905344622
41 18 90 0.64417664736159
41 18 95 0.794785842753793
41 19 50 0.165549090575201
41 19 90 0.615042294352865
41 19 95 0.759721437904596
41 20 50 0.0849881523150974
41 20 90 0.479298155045438
41 20 95 0.63962469067768
41 21 50 0.159260783000865
41 21 90 0.639340484217402
41 21 95 0.742192093658686
42 0 50 0.0276016859029792
42 0 90 0.13209508430247
42 0 95 0.192805288792714
42 1 50 0.0421019642345816
42 1 90 0.231751238322845
42 1 95 0.335033449430786
42 2 50 0.048147834287426
42 2 90 0.317154134729505
42 2 95 0.455409106136719
42 3 50 0.0448710889933932
42 3 90 0.371533914419572
42 3 95 0.56235952356127
42 4 50 0.0558494333470357
42 4 90 0.440885329160365
42 4 95 0.63401796963197
42 5 50 0.0509352412191715
42 5 90 0.425289281521104
42 5 95 0.671914329354486
42 6 50 0.0500006348177553
42 6 90 0.445280898053695
42 6 95 0.68609636688827
42 7 50 0.0629140383407866
42 7 90 0.455983991241608
42 7 95 0.784048122674646
42 8 50 0.0535985402097093
42 8 90 0.419091783291148
42 8 95 0.772684067123903
42 9 50 0.0617007800453798
42 9 90 0.63169371640839
42 9 95 0.87984025523088
42 10 50 0.0654114905746912
42 10 90 0.597324466616755
42 10 95 0.768359880804808
42 11 50 0.0698338521305028
42 11 90 0.528679698817731
42 11 95 0.743534708928582
42 12 50 0.144129632029068
42 12 90 0.728330044138868
42 12 95 0.862619896443426
42 13 50 0.070943807216985
42 13 90 0.670739654008288
42 13 95 0.890545831570267
42 14 50 0.0644180033166606
42 14 90 0.577616975357828
42 14 95 0.73876591020322
42 15 50 0.102199939698286
42 15 90 0.77234860867584
42 15 95 0.835996317993601
42 16 50 0.0716878848134497
42 16 90 0.684618526120386
42 16 95 0.755938396801108
42 17 50 0.0935957371141181
42 17 90 0.646443984300864
42 17 95 0.780023574216881
42 18 50 0.0713344304796511
42 18 90 0.51941239470972
42 18 95 0.62672287632806
42 19 50 0.0759064151706526
42 19 90 0.375178171143728
42 19 95 0.59627373560304
42 20 50 0.0864481301561704
42 20 90 0.439268403656843
42 20 95 0.486190243755098
42 21 50 0.0734452438498851
42 21 90 0.284048513520531
42 21 95 0.34822439264076
43 0 50 0.0274108953903524
43 0 90 0.133806802373942
43 0 95 0.199336213365672
43 1 50 0.0381154748562038
43 1 90 0.28705048341776
43 1 95 0.433534721699817
43 2 50 0.0409786082491864
43 2 90 0.361740361276058
43 2 95 0.569528171647451
43 3 50 0.0417029609142023
43 3 90 0.443082447172257
43 3 95 0.698548194978359
43 4 50 0.0735607801784272
43 4 90 0.634160128582326
43 4 95 0.922348484848485
43 5 50 0.0857819590835895
43 5 90 0.602086680448786
43 5 95 0.839211223913909
43 6 50 0.0951388512682234
43 6 90 0.569891503817511
43 6 95 0.802687378590978
43 7 50 0.0560608391006998
43 7 90 0.546085797261835
43 7 95 0.696768199495064
43 8 50 0.0881521785005691
43 8 90 0.589989280834988
43 8 95 0.800176150152355
43 9 50 0.0940140351151934
43 9 90 0.557734586862247
43 9 95 0.725987000665989
43 10 50 0.109494258059919
43 10 90 0.686145195329379
43 10 95 0.840619359505229
43 11 50 0.0817101411936385
43 11 90 0.759688095809419
43 11 95 0.888475887878461
43 12 50 0.0793122872288277
43 12 90 0.675658169637854
43 12 95 0.859255309506191
43 13 50 0.0637329031449623
43 13 90 0.59941729082916
43 13 95 0.737956661270248
43 14 50 0.0654887087431845
43 14 90 0.628006877972638
43 14 95 0.827092887850394
43 15 50 0.0746869404295736
43 15 90 0.534720722101243
43 15 95 0.718888008067282
43 16 50 0.0607969494691625
43 16 90 0.686446056619953
43 16 95 0.87797592617965
43 17 50 0.0658371454797362
43 17 90 0.778701400903499
43 17 95 0.892136554215339
43 18 50 0.168078234326779
43 18 90 0.689290223665224
43 18 95 0.791102994227994
43 19 50 0.0734307222038007
43 19 90 0.504308474244245
43 19 95 0.61059361310655
43 20 50 0.0839423362958664
43 20 90 0.604613409965956
43 20 95 0.684908960398701
43 21 50 0.180618791077037
43 21 90 0.635439800920368
43 21 95 0.762237006545042
44 0 50 0.0268095680293533
44 0 90 0.125160292430021
44 0 95 0.18346737398899
44 1 50 0.0472547346148689
44 1 90 0.26261954239115
44 1 95 0.385421215448972
44 2 50 0.0495908206133157
44 2 90 0.32198619627358
44 2 95 0.519676378012946
44 3 50 0.0587478470804913
44 3 90 0.413345571191394
44 3 95 0.615446779890449
44 4 50 0.0550657310525732
44 4 90 0.397730831082813
44 4 95 0.650307066089211
44 5 50 0.0593066791284923
44 5 90 0.523029852754793
44 5 95 0.757318198778607
44 6 50 0.0357824418774642
44 6 90 0.524075900110324
44 6 95 0.790554707063974
44 7 50 0.0548715309577964
44 7 90 0.509492741992228
44 7 95 0.82128264005082
44 8 50 0.0555197968589247
44 8 90 0.541410562372682
44 8 95 0.771001389686309
44 9 50 0.0859219219319838
44 9 90 0.775550535206108
44 9 95 0.93891369047619
44 10 50 0.131857929690957
44 10 90 0.784259729199324
44 10 95 0.955885878378811
44 11 50 0.0711656162349812
44 11 90 0.654629608214975
44 11 95 0.760393991167501
44 12 50 0.108372332227192
44 12 90 0.722221760156885
44 12 95 0.829231145876309
44 13 50 0.0586292145556755
44 13 90 0.680214250618663
44 13 95 0.79177807486631
44 14 50 0.141735840747726
44 14 90 0.73481517810938
44 14 95 0.864088262346566
44 15 50 0.0996213226175824
44 15 90 0.563822292976654
44 15 95 0.742274885697084
44 16 50 NA
44 16 90 NA
44 16 95 NA
44 17 50 0.0423660738459153
44 17 90 0.575548748075123
44 17 95 0.659571743896792
44 18 50 0.134983898140516
44 18 90 0.672094094944774
44 18 95 0.832113986440909
44 19 50 NA
44 19 90 NA
44 19 95 NA
44 20 50 0.218682719771779
44 20 90 0.435630137329414
44 20 95 0.466063769047479
44 21 50 0.0917259478118247
44 21 90 0.359756580476689
44 21 95 0.46304046338773
45 0 50 0.0284227205994552
45 0 90 0.137562823953514
45 0 95 0.197667176956543
45 1 50 0.0447078552397446
45 1 90 0.26668417594515
45 1 95 0.415755967206067
45 2 50 0.0545792780279252
45 2 90 0.305708681109317
45 2 95 0.474706071174093
45 3 50 0.0563109416401604
45 3 90 0.405533836068274
45 3 95 0.740579493392262
45 4 50 0.0632263637778344
45 4 90 0.396162612773562
45 4 95 0.687931027461384
45 5 50 0.0575441923549845
45 5 90 0.431638644233132
45 5 95 0.724079985585151
45 6 50 0.0686384898626861
45 6 90 0.545830598552437
45 6 95 0.837537082316978
45 7 50 0.0495778541804915
45 7 90 0.498700153434194
45 7 95 0.701451512327232
45 8 50 0.0488546186593089
45 8 90 0.56483971483677
45 8 95 0.758192495732457
45 9 50 0.049136826038528
45 9 90 0.550027524401817
45 9 95 0.690419315300507
45 10 50 0.0722821419147327
45 10 90 0.636345637399237
45 10 95 0.801701811529114
45 11 50 0.0899467899839273
45 11 90 0.574331637234475
45 11 95 0.766353362159283
45 12 50 0.079998875953917
45 12 90 0.759823899618721
45 12 95 0.924946077529282
45 13 50 0.09691667499511
45 13 90 0.502775049461138
45 13 95 0.716612171704546
45 14 50 0.167026733571144
45 14 90 0.613575770861595
45 14 95 0.700410829011646
45 15 50 0.0809079971701599
45 15 90 0.565945028662714
45 15 95 0.693012517507003
45 16 50 0.0410959405453638
45 16 90 0.504340047509192
45 16 95 0.664546880181585
45 17 50 0.083150024033355
45 17 90 0.521800046344964
45 17 95 0.689380579632832
45 18 50 0.0974422175258846
45 18 90 0.47967456921751
45 18 95 0.556932101784637
45 19 50 0.171040303473168
45 19 90 0.520736399163652
45 19 95 0.605058668342661
45 20 50 0.15567572614123
45 20 90 0.662502242081101
45 20 95 0.752386092009948
45 21 50 0.185064573033823
45 21 90 0.420393202954985
45 21 95 0.463054804733084
46 0 50 0.0260779466067955
46 0 90 0.122919786323886
46 0 95 0.186086823301884
46 1 50 0.0429863770742242
46 1 90 0.26110966404682
46 1 95 0.380838934135898
46 2 50 0.0528527399148827
46 2 90 0.334512962256035
46 2 95 0.498358372781851
46 3 50 0.0562953286717421
46 3 90 0.357517420588241
46 3 95 0.556704946935483
46 4 50 0.0617537071930328
46 4 90 0.445045812514084
46 4 95 0.640255537599105
46 5 50 0.0633311560621343
46 5 90 0.834051958922956
46 5 95 0.985119047619048
46 6 50 0.0573209182120817
46 6 90 0.858136227701445
46 6 95 1
46 7 50 0.0711876298409331
46 7 90 0.651103576867105
46 7 95 0.82544387162254
46 8 50 0.076166354103895
46 8 90 0.828316468047589
46 8 95 0.954280992287065
46 9 50 0.10424117812666
46 9 90 0.754923856654406
46 9 95 0.840920806359691
46 10 50 0.0712194793445214
46 10 90 0.596781434441281
46 10 95 0.809757133318514
46 11 50 0.0707015645535608
46 11 90 0.604129954805306
