r g mean median sd
56 18 0.1910809 0.17075 0.152412589580561
56 19 0.1894134 0.167 0.151597473905519
56 20 0.1890901 0.1696 0.152198072541262
56 21 0.1890693 0.16505 0.153580437029422
57 0 0.251033 0.233 0.129905447677672
57 1 0.2409205 0.22985 0.135962657350995
57 2 0.2326923 0.2233 0.142616365184113
57 3 0.2244991 0.22 0.147555315323679
57 4 0.2200218 0.2182 0.148234587791709
57 5 0.216612 0.20805 0.150166136344066
57 6 0.2126629 0.1974 0.152041968659393
57 7 0.2111286 0.1933 0.15211120853442
57 8 0.2070159 0.1891 0.152527350957066
57 9 0.2046667 0.1772 0.153678959925664
57 10 0.201779 0.1769 0.153809198777669
57 11 0.2004791 0.174 0.155168214489882
57 12 0.2000508 0.1768 0.15560064601537
57 13 0.1976334 0.17105 0.15566733666426
57 14 0.197146 0.1753 0.156356336961788
57 15 0.1963903 0.17205 0.156370070201317
57 16 0.19692 0.1711 0.157794363083797
57 17 0.1973643 0.1761 0.157344305604035
57 18 0.1965182 0.17175 0.156937243339837
57 19 0.1957993 0.1712 0.156768185846503
57 20 0.1941183 0.17165 0.156444422247526
57 21 0.1945383 0.1683 0.157439180888332
58 0 0.256571 0.245 0.129791219732768
58 1 0.2431595 0.23695 0.136120787679871
58 2 0.2213883 0.215 0.145347020228828
58 3 0.2103945 0.19995 0.148089658608347
58 4 0.2043857 0.1998 0.150103345131712
58 5 0.1988278 0.189 0.149738754040568
58 6 0.1984824 0.18935 0.152163795269541
58 7 0.1959219 0.17995 0.153073623412313
58 8 0.1931157 0.17575 0.154513871092112
58 9 0.1914142 0.1722 0.156836701601791
58 10 0.1883122 0.16425 0.157253062790258
58 11 0.18587 0.1573 0.155631754417224
58 12 0.1844719 0.1574 0.155387303904163
58 13 0.1810431 0.1535 0.155148178428429
58 14 0.1780028 0.14715 0.15478783209647
58 15 0.1758833 0.14865 0.156564028263379
58 16 0.1739792 0.1446 0.156181105339362
58 17 0.172341 0.1437 0.155816966746648
58 18 0.1711071 0.1458 0.155397639641006
58 19 0.1706866 0.13725 0.155641893137225
58 20 0.1700221 0.13845 0.155349444000747
58 21 0.1696219 0.1379 0.155282847259583
59 0 0.24899 0.2455 0.125433685704876
59 1 0.243297 0.22295 0.137888938535222
59 2 0.2392768 0.2207 0.143405598242772
59 3 0.2356106 0.21855 0.147076262852762
59 4 0.2329907 0.2151 0.149108303422914
59 5 0.2304628 0.2119 0.150105550305085
59 6 0.227665 0.20965 0.150946445749757
59 7 0.2246684 0.2095 0.150869873799444
59 8 0.2211348 0.21155 0.15130318384754
59 9 0.2186814 0.20545 0.152199462648429
59 10 0.2156412 0.2071 0.153326458595591
59 11 0.2141086 0.19875 0.153007662784943
59 12 0.2107857 0.1955 0.152059348054767
59 13 0.2086334 0.196 0.151392905634037
59 14 0.206486 0.19265 0.152575174218442
59 15 0.2047556 0.1865 0.153338157805809
59 16 0.2043333 0.18985 0.154653624997395
59 17 0.203755 0.1891 0.154986305491453
59 18 0.2023397 0.1878 0.154951371473219
59 19 0.2027176 0.184 0.155301481256041
59 20 0.2018274 0.18795 0.155444432646785
59 21 0.2003828 0.18455 0.15511654123763
60 0 0.254505 0.243 0.128167393887275
60 1 0.2367874 0.21735 0.140023935252812
60 2 0.2044109 0.17155 0.139355706176798
60 3 0.1894909 0.1622 0.134820416673225
60 4 0.1798487 0.15295 0.134271192038059
60 5 0.1777189 0.1436 0.136770984477648
60 6 0.1760411 0.13935 0.139682590134837
60 7 0.1728553 0.1321 0.14231439484075
60 8 0.1717976 0.1298 0.144004631064449
60 9 0.1707346 0.12905 0.144952108216875
60 10 0.1695035 0.1284 0.145937465448635
60 11 0.1694642 0.13395 0.145008487751165
60 12 0.1694244 0.1343 0.146819349494629
60 13 0.168787 0.13395 0.147453274426644
60 14 0.1683929 0.13145 0.149397267924327
60 15 0.1667806 0.1297 0.149367197615016
60 16 0.1655231 0.12555 0.1495992157792
60 17 0.1657511 0.12725 0.150895360858837
60 18 0.1664567 0.12875 0.151258256817158
60 19 0.1650878 0.12805 0.150606756841671
60 20 0.1651293 0.1316 0.150517136299592
60 21 0.1650693 0.12915 0.15060544195565
61 0 0.250882 0.234 0.129809539682539
61 1 0.2369962 0.21685 0.140608648445171
61 2 0.217724 0.1841 0.143523023596572
61 3 0.2087924 0.16975 0.143243152027742
61 4 0.2032306 0.17055 0.143094738505047
61 5 0.1980991 0.1669 0.142281791658059
61 6 0.1927734 0.1611 0.141407887060669
61 7 0.1905296 0.16195 0.143347262204136
61 8 0.1866583 0.15535 0.144587525754173
61 9 0.1859322 0.1561 0.147212983753967
61 10 0.1833932 0.1507 0.147799300969684
61 11 0.1832682 0.1413 0.149983836262112
61 12 0.181318 0.1439 0.151019088001951
61 13 0.1811267 0.14835 0.150667046483317
61 14 0.1794311 0.1443 0.150740534268197
61 15 0.1776002 0.14665 0.150429801585873
61 16 0.1767071 0.14465 0.150075469635035
61 17 0.1762475 0.14435 0.151005858704598
61 18 0.1749293 0.13915 0.150817246538197
61 19 0.1755536 0.1379 0.151439032311843
61 20 0.1743767 0.13685 0.151356195264531
61 21 0.1735199 0.1362 0.151177450883542
62 0 0.258228 0.2515 0.12845178035308
62 1 0.2472999 0.24045 0.137108195332071
62 2 0.2349664 0.225 0.142837919483176
62 3 0.2263594 0.2149 0.146651458778977
62 4 0.2249472 0.21215 0.14745297254132
62 5 0.2220542 0.20715 0.149663075200393
62 6 0.2191631 0.2113 0.151261415450849
62 7 0.2159319 0.2018 0.151366131740982
62 8 0.2120569 0.19875 0.152242578982508
62 9 0.2083835 0.1883 0.153579465326325
62 10 0.206629 0.18085 0.15586294985704
62 11 0.2046691 0.1863 0.154053457289646
62 12 0.2031628 0.18485 0.154604037219228
62 13 0.2029393 0.18175 0.155403431661216
62 14 0.2025603 0.1838 0.155060225420375
62 15 0.2009139 0.1788 0.155610988739891
62 16 0.2012167 0.18075 0.156935960719259
62 17 0.2003095 0.17855 0.157311357386913
62 18 0.1994301 0.1759 0.157092906412846
62 19 0.1994297 0.1758 0.157497642952031
62 20 0.1980729 0.17075 0.156918738734914
62 21 0.199201 0.1754 0.158331178107664
63 0 0.254482 0.243 0.128796180580529
63 1 0.2476326 0.24185 0.136591231789752
63 2 0.2354615 0.22875 0.14601044064219
63 3 0.2284497 0.2179 0.148802016855048
63 4 0.2236294 0.2079 0.149683148686285
63 5 0.2199693 0.2051 0.150279367698516
63 6 0.2169807 0.19955 0.150522761332594
63 7 0.2138974 0.1906 0.150936045340479
63 8 0.2106364 0.19125 0.150943339259163
63 9 0.2097408 0.18485 0.152506705395371
63 10 0.2067644 0.1809 0.153646452106402
63 11 0.2050585 0.1806 0.154585916089414
63 12 0.2043072 0.1776 0.155220031524112
63 13 0.2015135 0.16865 0.155637399515277
63 14 0.1995368 0.1692 0.155494028498392
63 15 0.1978214 0.1687 0.154709772981205
63 16 0.1968871 0.16795 0.154033205225048
63 17 0.1964164 0.16865 0.153805061190742
63 18 0.1955995 0.17035 0.153603242563026
63 19 0.1946789 0.1726 0.1533141201071
63 20 0.1940301 0.1636 0.154856295306927
63 21 0.1944087 0.1676 0.155210141815644
64 0 0.260548 0.25 0.132302772910169
64 1 0.257163 0.2501 0.140887881118448
64 2 0.2490029 0.24515 0.146537256727425
64 3 0.2414302 0.23485 0.149651272066733
64 4 0.2367584 0.227 0.150369348573539
64 5 0.2318035 0.2195 0.149972684592475
64 6 0.227632 0.2212 0.149970182408409
64 7 0.2252207 0.21625 0.151751528453251
64 8 0.2197213 0.19855 0.152571735622365
64 9 0.2161761 0.19635 0.153747922335271
64 10 0.2134998 0.19085 0.154153458893561
64 11 0.2138654 0.1911 0.156302605311835
64 12 0.2108218 0.18555 0.156541359333379
64 13 0.2118204 0.18975 0.158516535717684
64 14 0.2116006 0.19105 0.158473885836538
64 15 0.2109583 0.19125 0.158965661048236
64 16 0.2102308 0.1937 0.159721364963444
64 17 0.2083261 0.1904 0.159119653572219
64 18 0.2086107 0.18565 0.160198862702334
64 19 0.2093826 0.19125 0.160565896330149
64 20 0.2083755 0.1866 0.160947424033605
64 21 0.2087512 0.18325 0.161216108724508
65 0 0.253868 0.243 0.126608626563597
65 1 0.2514455 0.24445 0.138871845632076
65 2 0.2327988 0.2113 0.152359525345557
65 3 0.2156247 0.1789 0.157274132560579
65 4 0.2040235 0.16455 0.154763505001115
65 5 0.1977047 0.15235 0.154453756350439
65 6 0.1910482 0.14825 0.153459511919459
65 7 0.1874852 0.15195 0.153778263988886
65 8 0.1826866 0.1484 0.152917622070118
65 9 0.1799814 0.14325 0.153175482118916
65 10 0.1758005 0.1396 0.1538044795436
65 11 0.172499 0.13195 0.153454144008278
65 12 0.172598 0.1296 0.154829086227175
65 13 0.1707777 0.12455 0.155335517753622
65 14 0.1663537 0.1182 0.155536631666306
65 15 0.161866 0.1104 0.15431246884825
65 16 0.1580658 0.10455 0.15290369652422
65 17 0.1566461 0.09935 0.153177646136981
65 18 0.1560475 0.10135 0.152473825429781
65 19 0.1560359 0.10255 0.15288549196979
65 20 0.1566742 0.10505 0.15348074469898
65 21 0.156392 0.1067 0.153218636943117
66 0 0.249073 0.2355 0.12924666483655
66 1 0.2464173 0.2387 0.130545980419597
66 2 0.2430875 0.23115 0.135476684066579
66 3 0.2393483 0.2277 0.138593927694917
66 4 0.2339465 0.21875 0.14016935112479
66 5 0.2282302 0.2084 0.143076802380188
66 6 0.221701 0.2015 0.144164173871417
66 7 0.2162842 0.1948 0.144556632883
66 8 0.2136281 0.19595 0.1451118595159
66 9 0.2087366 0.1856 0.145335345608435
66 10 0.204109 0.17915 0.14747272223297
66 11 0.2037429 0.18085 0.147018269208528
66 12 0.2040123 0.1788 0.148040865968511
66 13 0.2039567 0.1828 0.147466345646077
66 14 0.2025322 0.1836 0.147281816925093
66 15 0.2026172 0.18545 0.147502160769229
66 16 0.2029069 0.18415 0.148021482703463
66 17 0.2026317 0.1819 0.148221230862479
66 18 0.2031752 0.18365 0.149076708005744
66 19 0.2041614 0.17965 0.149509579507149
66 20 0.2043988 0.188 0.150053458403793
66 21 0.2033986 0.1837 0.150746821599204
67 0 0.255371 0.245 0.129426320860679
67 1 0.2433809 0.23115 0.141370503162273
67 2 0.2216842 0.19175 0.149096510958305
67 3 0.2065622 0.17665 0.148629518888561
67 4 0.1956122 0.16565 0.148193031231788
67 5 0.1881519 0.15565 0.147851150415102
67 6 0.1815232 0.14415 0.147461651558771
67 7 0.177714 0.1398 0.148165753649602
67 8 0.1726051 0.13035 0.148805652467224
67 9 0.1659289 0.12415 0.146797056409727
67 10 0.1632677 0.11945 0.147421531855984
67 11 0.1632414 0.1177 0.149592329118077
67 12 0.1617971 0.1192 0.148043120837198
67 13 0.1589413 0.1121 0.148378397663552
67 14 0.1590069 0.1117 0.148746405050359
67 15 0.1590352 0.1109 0.149046853994459
67 16 0.1595435 0.109 0.151218308331116
67 17 0.1590037 0.1112 0.151973931027733
67 18 0.1589737 0.10785 0.152598560212372
67 19 0.1580948 0.10715 0.152130742243952
67 20 0.1578235 0.10925 0.151982503134437
67 21 0.1572925 0.11215 0.151481631356374
68 0 0.254343 0.245 0.130633374102598
68 1 0.2449633 0.24015 0.13735901675024
68 2 0.2338177 0.22075 0.146644653196157
68 3 0.227222 0.2033 0.150512271459373
68 4 0.2203598 0.19495 0.151877197192294
68 5 0.2168299 0.19025 0.15326532711767
68 6 0.214326 0.1833 0.153780573313825
68 7 0.2102451 0.1817 0.153120529559437
68 8 0.2056034 0.17455 0.153257772178683
68 9 0.2014037 0.17015 0.151534304504794
68 10 0.1989405 0.1677 0.151303795286894
68 11 0.1962008 0.1674 0.150236915537261
68 12 0.1965947 0.17035 0.152050686197344
68 13 0.1961419 0.1714 0.152209623164154
68 14 0.1943402 0.1709 0.152602257561849
68 15 0.1920144 0.16815 0.150777840181274
68 16 0.1913495 0.16935 0.151107847186145
68 17 0.1899997 0.16745 0.151142614970001
68 18 0.1897397 0.16335 0.152058137865756
68 19 0.1892318 0.1605 0.152413609684887
68 20 0.1889115 0.16335 0.15344169156543
68 21 0.1887662 0.1607 0.152427864419244
69 0 0.254092 0.249 0.13176603440881
69 1 0.2428604 0.2402 0.142807571277766
69 2 0.2352116 0.2291 0.149748148347061
69 3 0.2300115 0.225 0.15199348445597
69 4 0.2201521 0.20925 0.150118931815009
69 5 0.2134722 0.2038 0.150303487469538
69 6 0.2095573 0.2009 0.149746124184963
69 7 0.2061651 0.1988 0.149122455179053
69 8 0.2038001 0.19555 0.149566294687328
69 9 0.1995285 0.19145 0.149851166194193
69 10 0.1956511 0.18355 0.150558238505809
69 11 0.1950448 0.18125 0.152047348049905
69 12 0.1940823 0.1742 0.154180581424505
69 13 0.1937922 0.17075 0.155738903891563
69 14 0.1920937 0.1673 0.154948474985107
69 15 0.1912949 0.1667 0.15545340551199
69 16 0.1906292 0.16375 0.15632455934758
69 17 0.1898641 0.1669 0.155863505714467
69 18 0.1892381 0.16745 0.155402651980694
69 19 0.1888919 0.1686 0.155340919675775
69 20 0.187909 0.17145 0.155339175736575
69 21 0.187075 0.1671 0.155763703751569
70 0 0.254493 0.246 0.127839661020866
70 1 0.2482416 0.23655 0.138288411351617
70 2 0.2397989 0.22725 0.145853325506659
70 3 0.2369986 0.22705 0.148527237092051
70 4 0.2346953 0.2329 0.148807112950876
70 5 0.2324792 0.22685 0.149857224434043
70 6 0.2292062 0.2235 0.151346255092389
70 7 0.2260178 0.217 0.153190719299962
70 8 0.2231831 0.2127 0.153115768564093
70 9 0.2180126 0.20265 0.153437540517567
70 10 0.2125581 0.1977 0.153339787089635
70 11 0.2109715 0.2012 0.154495778788333
70 12 0.2092764 0.2014 0.155107901036678
70 13 0.2077594 0.1961 0.155550586487472
70 14 0.2070323 0.19655 0.155079018596065
70 15 0.2066098 0.192 0.156147721516822
70 16 0.2051405 0.18795 0.15655467318303
70 17 0.2042023 0.1888 0.156490186091822
70 18 0.2033598 0.18815 0.15623133102151
70 19 0.2021659 0.1821 0.155657405847538
70 20 0.2023272 0.18925 0.15616233628963
70 21 0.2029666 0.18685 0.157024654836961
71 0 0.250266 0.2405 0.130416876997595
71 1 0.2433689 0.2263 0.135213623821185
71 2 0.2392061 0.22795 0.138793096284961
71 3 0.2359648 0.22325 0.141449955145878
71 4 0.232845 0.22025 0.143321386243487
71 5 0.2290791 0.2189 0.145396139806601
71 6 0.2260099 0.22185 0.146935512987729
71 7 0.2227773 0.2171 0.148666709606607
71 8 0.2174901 0.2028 0.150088139910293
71 9 0.2133581 0.2031 0.150107618766009
71 10 0.209641 0.19395 0.150779118984433
71 11 0.2093018 0.19675 0.153667745974596
71 12 0.2083546 0.19315 0.154370747184907
71 13 0.20856 0.1955 0.155142219618994
71 14 0.2074627 0.18975 0.15511085324859
71 15 0.2066426 0.1943 0.154954149262334
71 16 0.2056238 0.1931 0.154741228511865
71 17 0.2053952 0.19325 0.154829968404298
71 18 0.2052793 0.18785 0.155058420781863
71 19 0.2056971 0.1848 0.155860361008576
71 20 0.2057659 0.19275 0.155268556545882
71 21 0.2045956 0.192 0.155785523492942
72 0 0.245832 0.219 0.1289807652862
72 1 0.2300157 0.21155 0.141610670592069
72 2 0.214702 0.1996 0.152736725653535
72 3 0.2089702 0.19145 0.156136633498613
72 4 0.2044645 0.17915 0.157293409036349
72 5 0.2026059 0.1744 0.15936927665498
72 6 0.1995421 0.16795 0.160836903996804
72 7 0.1965402 0.159 0.160901827839718
72 8 0.1943561 0.16245 0.160636278893925
72 9 0.1910683 0.1606 0.160958906105144
72 10 0.1858681 0.15105 0.159769592836638
72 11 0.1838997 0.1494 0.158434571806325
72 12 0.1809607 0.14845 0.157185014471114
72 13 0.1783278 0.1471 0.157336669580727
72 14 0.1771661 0.13965 0.158416073341953
72 15 0.1771692 0.1397 0.159630852972039
72 16 0.176157 0.13835 0.159355638087864
72 17 0.1758957 0.1366 0.160211444155367
72 18 0.1737196 0.1364 0.158403092000742
72 19 0.1731826 0.13955 0.158324319949676
72 20 0.1710903 0.13335 0.15754864668407
72 21 0.1710951 0.1303 0.157310514346352
73 0 0.258789 0.249 0.132053597571712
73 1 0.2494579 0.2369 0.140605033811465
73 2 0.2404436 0.2278 0.147289369329077
73 3 0.2324164 0.22395 0.150647278281068
73 4 0.2277628 0.21855 0.151627657446334
73 5 0.2230075 0.21185 0.15238619421042
73 6 0.2208023 0.2064 0.153202063683969
73 7 0.2174109 0.19915 0.153426835348302
73 8 0.2148147 0.1969 0.153280929659587
73 9 0.2131373 0.19715 0.153984848060263
73 10 0.2109827 0.20005 0.154202662791282
73 11 0.2117885 0.19895 0.1567210944934
73 12 0.2113017 0.1996 0.157135246118376
73 13 0.2092161 0.1953 0.156504780109066
73 14 0.2086656 0.19155 0.15728050653013
73 15 0.2065199 0.19135 0.15619576361272
73 16 0.2057328 0.18855 0.155870869414692
73 17 0.2041331 0.1888 0.155675412536657
73 18 0.2021749 0.1916 0.155404821477741
73 19 0.2032719 0.1884 0.156307475980637
73 20 0.2028452 0.18825 0.156909736735623
73 21 0.2027867 0.1876 0.157101963068289
74 0 0.255365 0.249 0.132903209284193
74 1 0.2467965 0.23365 0.137554551623792
74 2 0.2371651 0.23 0.142885263097355
74 3 0.2305253 0.21855 0.146834721047902
74 4 0.2262252 0.2163 0.148191060105714
74 5 0.2216869 0.21095 0.148253179202112
74 6 0.2185712 0.2056 0.149454303649776
74 7 0.2144157 0.19595 0.149624859238069
74 8 0.2088035 0.187 0.148498972058572
74 9 0.2055622 0.18375 0.148488980225498
74 10 0.204336 0.18105 0.148798444888383
74 11 0.2057425 0.19035 0.150319142454773
74 12 0.2067308 0.19145 0.15185048561444
74 13 0.2083255 0.19035 0.152267207639308
74 14 0.2076645 0.1916 0.152291032593381
74 15 0.2062882 0.1888 0.152872545658061
74 16 0.2053832 0.18485 0.153455835768117
74 17 0.2051085 0.1875 0.154883612403447
74 18 0.2042522 0.1842 0.156383371539477
74 19 0.2029836 0.1839 0.156085669512826
74 20 0.2008272 0.1828 0.156153912998377
74 21 0.2001887 0.18145 0.156152962988732
75 0 0.241406 0.214 0.128108621813612
75 1 0.2303755 0.2043 0.142121185828191
75 2 0.209636 0.1695 0.147302229687371
75 3 0.1943713 0.15665 0.144413463135002
75 4 0.1886203 0.1529 0.144060841188277
75 5 0.1810321 0.1465 0.141005849769643
75 6 0.1764996 0.14125 0.139344775884876
75 7 0.1753226 0.137 0.14119096223575
75 8 0.1734941 0.1367 0.142083526996742
75 9 0.171488 0.1355 0.142784800364798
75 10 0.1697921 0.13285 0.145051871663426
75 11 0.1702205 0.1303 0.146651912204046
75 12 0.1688439 0.1321 0.14648769787398
75 13 0.1682842 0.1346 0.145623378063409
75 14 0.1683892 0.1333 0.146062430614436
75 15 0.1698006 0.136 0.147584782914052
75 16 0.1705254 0.1386 0.147981845851245
75 17 0.1705688 0.13735 0.147831519049845
75 18 0.1718964 0.1369 0.148739243407951
75 19 0.1713537 0.13925 0.149585544895058
75 20 0.1710471 0.13535 0.150619229329571
75 21 0.1709141 0.1363 0.15107031538784
76 0 0.258245 0.246 0.131541659496842
76 1 0.2579313 0.24815 0.139563212059878
76 2 0.2548746 0.24965 0.143210805771526
76 3 0.253926 0.2522 0.145848291275791
76 4 0.251174 0.2545 0.148319558776028
76 5 0.2452337 0.24425 0.149812379472971
76 6 0.2412421 0.2404 0.150504587399914
76 7 0.2376735 0.23645 0.151267497379687
76 8 0.2314675 0.22155 0.151052985598459
76 9 0.224361 0.217 0.150304714517563
76 10 0.2186052 0.2102 0.150620969022475
76 11 0.2197459 0.2102 0.149918287063273
76 12 0.2187658 0.20875 0.150570812709502
76 13 0.2167203 0.2076 0.150363983737847
76 14 0.2146642 0.20655 0.150924947368214
76 15 0.213848 0.20385 0.151744386040126
76 16 0.2136945 0.20585 0.152392948033563
76 17 0.2132439 0.20135 0.153105798349632
76 18 0.2128825 0.20355 0.153309149038565
76 19 0.2124881 0.2017 0.15307971638319
76 20 0.2124996 0.2021 0.153207986498638
76 21 0.2125942 0.2054 0.15379325854124
77 0 0.257306 0.25 0.130483624797675
77 1 0.2431117 0.23115 0.133952378152546
77 2 0.2284482 0.216 0.138882800263276
77 3 0.2213101 0.1997 0.143930298960813
77 4 0.218981 0.2015 0.144710011009212
77 5 0.2164841 0.19545 0.145664706033321
77 6 0.211508 0.1893 0.146130975011658
77 7 0.2067356 0.1828 0.14751910241802
77 8 0.201778 0.17715 0.147928255261477
77 9 0.1963431 0.1673 0.147724887187923
77 10 0.1904204 0.1629 0.147499997060925
77 11 0.1870639 0.1601 0.147237504765598
77 12 0.1875152 0.16185 0.149191109105054
77 13 0.18931 0.16685 0.150492977232149
77 14 0.1904085 0.16835 0.152314806627813
77 15 0.1878328 0.16555 0.152308057201346
77 16 0.1860601 0.1589 0.152539502220663
77 17 0.1854019 0.1564 0.153949369257184
77 18 0.1849265 0.15655 0.153758626238962
77 19 0.1844372 0.1556 0.152922785661701
77 20 0.1849451 0.1594 0.152977643907617
77 21 0.1843978 0.16075 0.152378560699729
78 0 0.249523 0.2385 0.126381817659167
78 1 0.2402556 0.2358 0.13525339022815
78 2 0.2326534 0.22405 0.144017659523736
78 3 0.2289897 0.22305 0.149034502538361
78 4 0.2263088 0.2187 0.151441066224123
78 5 0.2235661 0.2234 0.152147586273325
78 6 0.2214244 0.2161 0.153754542059231
78 7 0.217087 0.2142 0.153089648544542
78 8 0.2145932 0.21335 0.154093926979917
78 9 0.2083385 0.2025 0.152849050896988
78 10 0.2058724 0.19995 0.152942656556091
78 11 0.2050515 0.19865 0.153747165595593
78 12 0.2036214 0.1948 0.154541999571869
78 13 0.2028869 0.1925 0.155290257268099
78 14 0.2025409 0.1942 0.156005225192868
78 15 0.2014705 0.19355 0.156418572649221
78 16 0.1994787 0.19135 0.157211779074565
78 17 0.1990188 0.1866 0.159602794080926
78 18 0.1965924 0.17975 0.159449110568548
78 19 0.1958377 0.1767 0.160267962077199
78 20 0.1931323 0.17365 0.159850998146143
78 21 0.1928955 0.17855 0.160168884247944
79 0 0.251754 0.244 0.127487476014472
79 1 0.2440641 0.23165 0.135884872814636
79 2 0.2370547 0.22165 0.141853079889667
79 3 0.2342751 0.22935 0.145447335683564
79 4 0.2317956 0.22805 0.146507319664771
79 5 0.2283956 0.2233 0.147826435171709
79 6 0.2259989 0.21325 0.150671198836901
79 7 0.2245849 0.21645 0.152730701658898
79 8 0.2214789 0.2144 0.153129254793013
79 9 0.2189719 0.2029 0.154001127423268
79 10 0.2169161 0.19915 0.154908133939928
79 11 0.2166792 0.19825 0.155467617359395
79 12 0.2152724 0.197 0.156759208366359
79 13 0.2139696 0.1984 0.157246396095189
79 14 0.2127595 0.1946 0.157382894067605
79 15 0.2117964 0.19465 0.157414488113731
79 16 0.2124695 0.19335 0.157475012110459
79 17 0.2116712 0.19415 0.158028297698335
79 18 0.2113999 0.19025 0.159048668428626
79 19 0.2115839 0.19215 0.159382356760202
79 20 0.2097539 0.1915 0.158791230865529
79 21 0.2087577 0.1868 0.15941095543727
80 0 0.251864 0.2475 0.127347056411904
80 1 0.2452037 0.22955 0.133980092706161
80 2 0.2404888 0.23605 0.139189795077131
80 3 0.2363456 0.23375 0.143286527313455
80 4 0.2344265 0.2244 0.145974989176966
80 5 0.2314868 0.22145 0.147616149703931
80 6 0.2278458 0.20535 0.14985676478662
80 7 0.226519 0.20415 0.151548521316816
80 8 0.2225005 0.2031 0.151038963046322
80 9 0.2201387 0.19335 0.152323893203761
80 10 0.2179945 0.19135 0.15230481284505
80 11 0.2160147 0.19085 0.153334378616068
80 12 0.2144469 0.1868 0.153225542378636
80 13 0.2116307 0.18155 0.154084716332663
80 14 0.2103638 0.17945 0.154840253790007
80 15 0.2079083 0.18275 0.156219266033963
80 16 0.2072533 0.1829 0.157102259401382
80 17 0.2077913 0.18645 0.157177634105406
80 18 0.2071797 0.1852 0.15674041775007
80 19 0.2066032 0.1871 0.156255092088429
80 20 0.2055452 0.1814 0.156562032456681
80 21 0.2046782 0.18015 0.156661381307434
81 0 0.253636 0.249 0.131960862278075
81 1 0.2412982 0.23305 0.138363041047412
81 2 0.2254753 0.22825 0.145798914685376
81 3 0.2157255 0.2189 0.147688752677438
81 4 0.2109431 0.2096 0.150013406649421
81 5 0.2083908 0.1984 0.151252666702259
81 6 0.2038032 0.1836 0.153682089634526
81 7 0.2017098 0.17825 0.15554698405372
81 8 0.1999161 0.17435 0.156188810852204
81 9 0.1981806 0.17755 0.157290625291034
81 10 0.196162 0.1769 0.157045348474501
81 11 0.1943758 0.17715 0.157932886477108
81 12 0.192567 0.17525 0.158361158835201
81 13 0.1910309 0.17155 0.158739772995682
81 14 0.1896773 0.17295 0.158499930607911
81 15 0.1903497 0.1701 0.159462604337481
81 16 0.1901396 0.16955 0.160520473380233
81 17 0.1883897 0.162 0.160158732085932
81 18 0.1882561 0.1637 0.160156155038721
81 19 0.1884593 0.16185 0.160753910538012
81 20 0.1888546 0.16405 0.161511856836391
81 21 0.1883124 0.16125 0.161874254594548
82 0 0.253479 0.244 0.127991168829331
82 1 0.2486768 0.23695 0.132264107965903
82 2 0.2467935 0.23215 0.138274397473816
82 3 0.2446509 0.2321 0.142177386628319
82 4 0.2408763 0.22365 0.144960016883294
82 5 0.2382594 0.2231 0.146810918045278
82 6 0.2354276 0.22225 0.14715145425285
82 7 0.2312196 0.21645 0.147069226874059
82 8 0.2276163 0.21645 0.147398071886663
82 9 0.2238784 0.21635 0.147644004773596
82 10 0.2204917 0.2103 0.148674864507914
82 11 0.2192981 0.2073 0.149059069340119
82 12 0.2182196 0.20435 0.149973764124815
82 13 0.2174377 0.20655 0.15096063838979
82 14 0.2172916 0.20095 0.151928065829282
82 15 0.2155088 0.20265 0.151812251357465
82 16 0.215008 0.2012 0.152421254077949
82 17 0.2143831 0.2024 0.152822850804839
82 18 0.2135129 0.20305 0.152806345689153
82 19 0.2128915 0.2015 0.152428562758082
82 20 0.211272 0.1981 0.152393935271413
82 21 0.2099624 0.19825 0.15241137810024
83 0 0.246394 0.233 0.128584076108314
83 1 0.2399627 0.22725 0.134565073543352
83 2 0.2344606 0.2251 0.139312298682508
83 3 0.2297563 0.2226 0.141181232537228
83 4 0.2249572 0.2132 0.142416956144827
83 5 0.2220429 0.2092 0.143399816446699
83 6 0.2199632 0.20895 0.143952441212683
83 7 0.2176896 0.20475 0.146316276622407
83 8 0.2123051 0.1972 0.146760922497654
83 9 0.2077989 0.1925 0.147780883805749
83 10 0.2044113 0.19035 0.148832150395341
83 11 0.2044214 0.1858 0.150589552078606
83 12 0.2029065 0.178 0.151839722236966
83 13 0.2014079 0.1772 0.152313069362707
83 14 0.2007801 0.17695 0.153090268091
83 15 0.2010413 0.177 0.15287771924434
83 16 0.2010082 0.1761 0.152655244051085
83 17 0.2005345 0.17635 0.152497655965017
83 18 0.1997978 0.1809 0.151996103669438
83 19 0.1997929 0.183 0.152724334150887
83 20 0.2002672 0.18395 0.152457434694257
83 21 0.1993831 0.18255 0.152045941256722
84 0 0.262686 0.257 0.12447848929955
84 1 0.2536807 0.248 0.132223289612026
84 2 0.2463082 0.2411 0.137535590126015
84 3 0.2432009 0.23985 0.141161948502048
84 4 0.2409233 0.2307 0.143774147580929
84 5 0.2387881 0.22565 0.146007260944922
84 6 0.236281 0.2242 0.148009904908256
84 7 0.2338703 0.22545 0.148821850987149
84 8 0.2296169 0.2145 0.149308868734153
84 9 0.2260383 0.2125 0.148984972077774
84 10 0.2235068 0.2074 0.149910304426124
84 11 0.2206262 0.2079 0.149756182469198
84 12 0.2173067 0.20185 0.150963954043773
84 13 0.2150824 0.2005 0.150447678394099
84 14 0.2108504 0.1915 0.151309717567876
84 15 0.205165 0.1813 0.150789460163157
